seq,date,state,defCnt
16606,2022년 04월 28일 00시,경기,4697965
16605,2022년 04월 28일 00시,세종,129950
16604,2022년 04월 28일 00시,울산,352643
16603,2022년 04월 28일 00시,대전,477512
16602,2022년 04월 28일 00시,광주,499290
16601,2022년 04월 28일 00시,인천,1028249
16600,2022년 04월 28일 00시,대구,704311
16599,2022년 04월 28일 00시,부산,1047336
16598,2022년 04월 28일 00시,서울,3467402
16597,2022년 04월 28일 00시,합계,17144065
16634,2022년 04월 29일 00시,검역,11005
16633,2022년 04월 29일 00시,제주,221628
16632,2022년 04월 29일 00시,경남,1029726
16631,2022년 04월 29일 00시,경북,711315
16630,2022년 04월 29일 00시,전남,554221
16629,2022년 04월 29일 00시,전북,559483
16628,2022년 04월 29일 00시,충남,671565
16627,2022년 04월 29일 00시,충북,520303
16626,2022년 04월 29일 00시,강원,478821
16625,2022년 04월 29일 00시,경기,4710003
16624,2022년 04월 29일 00시,세종,130293
16623,2022년 04월 29일 00시,울산,353783
16622,2022년 04월 29일 00시,대전,479245
16621,2022년 04월 29일 00시,광주,501190
16620,2022년 04월 29일 00시,인천,1030503
16619,2022년 04월 29일 00시,대구,706817
16618,2022년 04월 29일 00시,부산,1049589
16617,2022년 04월 29일 00시,서울,3475126
16616,2022년 04월 29일 00시,합계,17194616
16653,2022년 04월 30일 00시,검역,11009
16652,2022년 04월 30일 00시,제주,222409
16651,2022년 04월 30일 00시,경남,1032443
16650,2022년 04월 30일 00시,경북,714183
16649,2022년 04월 30일 00시,전남,556484
16648,2022년 04월 30일 00시,전북,561480
16647,2022년 04월 30일 00시,충남,673506
16646,2022년 04월 30일 00시,충북,521774
16645,2022년 04월 30일 00시,강원,480465
16644,2022년 04월 30일 00시,경기,4720342
16643,2022년 04월 30일 00시,세종,130675
16642,2022년 04월 30일 00시,울산,354778
16641,2022년 04월 30일 00시,대전,480697
16640,2022년 04월 30일 00시,광주,502843
16639,2022년 04월 30일 00시,인천,1032462
16638,2022년 04월 30일 00시,대구,709132
16637,2022년 04월 30일 00시,부산,1051615
16636,2022년 04월 30일 00시,서울,3481581
16635,2022년 04월 30일 00시,합계,17237878
16672,2022년 05월 01일 00시,검역,11014
16671,2022년 05월 01일 00시,제주,222986
16670,2022년 05월 01일 00시,경남,1034929
16669,2022년 05월 01일 00시,경북,716854
16668,2022년 05월 01일 00시,전남,558446
16667,2022년 05월 01일 00시,전북,563222
16666,2022년 05월 01일 00시,충남,675327
16665,2022년 05월 01일 00시,충북,523366
16664,2022년 05월 01일 00시,강원,481866
16663,2022년 05월 01일 00시,경기,4728917
16662,2022년 05월 01일 00시,세종,131035
16661,2022년 05월 01일 00시,울산,355828
16660,2022년 05월 01일 00시,대전,482034
16659,2022년 05월 01일 00시,광주,504143
16658,2022년 05월 01일 00시,인천,1034222
16657,2022년 05월 01일 00시,대구,711167
16656,2022년 05월 01일 00시,부산,1053250
16655,2022년 05월 01일 00시,서울,3487043
16654,2022년 05월 01일 00시,합계,17275649
16691,2022년 05월 02일 00시,검역,11021
16690,2022년 05월 02일 00시,제주,223419
16689,2022년 05월 02일 00시,경남,1036114
16688,2022년 05월 02일 00시,경북,718368
16687,2022년 05월 02일 00시,전남,559441
16686,2022년 05월 02일 00시,전북,564148
16685,2022년 05월 02일 00시,충남,676205
16684,2022년 05월 02일 00시,충북,524071
16683,2022년 05월 02일 00시,강원,482619
16682,2022년 05월 02일 00시,경기,4734258
16681,2022년 05월 02일 00시,세종,131289
16680,2022년 05월 02일 00시,울산,356239
16679,2022년 05월 02일 00시,대전,482709
16678,2022년 05월 02일 00시,광주,505029
16677,2022년 05월 02일 00시,인천,1035133
16676,2022년 05월 02일 00시,대구,712031
16675,2022년 05월 02일 00시,부산,1053943
16674,2022년 05월 02일 00시,서울,3489696
16673,2022년 05월 02일 00시,합계,17295733
16710,2022년 05월 03일 00시,검역,11032
16709,2022년 05월 03일 00시,제주,223809
16708,2022년 05월 03일 00시,경남,1039734
16707,2022년 05월 03일 00시,경북,721187
16706,2022년 05월 03일 00시,전남,561989
16705,2022년 05월 03일 00시,전북,566088
16704,2022년 05월 03일 00시,충남,678613
16703,2022년 05월 03일 00시,충북,525834
16702,2022년 05월 03일 00시,강원,484398
16701,2022년 05월 03일 00시,경기,4745966
16700,2022년 05월 03일 00시,세종,131659
16699,2022년 05월 03일 00시,울산,357433
16698,2022년 05월 03일 00시,대전,484375
16697,2022년 05월 03일 00시,광주,506466
16696,2022년 05월 03일 00시,인천,1037739
16695,2022년 05월 03일 00시,대구,715274
16694,2022년 05월 03일 00시,부산,1056811
16693,2022년 05월 03일 00시,서울,3498346
16692,2022년 05월 03일 00시,합계,17346753
16729,2022년 05월 04일 00시,검역,11037
16728,2022년 05월 04일 00시,제주,224538
16727,2022년 05월 04일 00시,경남,1042825
16726,2022년 05월 04일 00시,경북,724977
16725,2022년 05월 04일 00시,전남,564337
16724,2022년 05월 04일 00시,전북,568160
16723,2022년 05월 04일 00시,충남,680874
16722,2022년 05월 04일 00시,충북,527710
16721,2022년 05월 04일 00시,강원,486257
16720,2022년 05월 04일 00시,경기,4757630
16719,2022년 05월 04일 00시,세종,132071
16718,2022년 05월 04일 00시,울산,358552
16717,2022년 05월 04일 00시,대전,486089
16716,2022년 05월 04일 00시,광주,508308
16715,2022년 05월 04일 00시,인천,1039906
16714,2022년 05월 04일 00시,대구,717758
16713,2022년 05월 04일 00시,부산,1058982
16712,2022년 05월 04일 00시,서울,3505780
16711,2022년 05월 04일 00시,합계,17395791
16748,2022년 05월 05일 00시,검역,11047
16747,2022년 05월 05일 00시,제주,225114
16746,2022년 05월 05일 00시,경남,1045432
16745,2022년 05월 05일 00시,경북,727913
16744,2022년 05월 05일 00시,전남,566263
16743,2022년 05월 05일 00시,전북,569913
16742,2022년 05월 05일 00시,충남,682797
16741,2022년 05월 05일 00시,충북,529217
16740,2022년 05월 05일 00시,강원,487883
16739,2022년 05월 05일 00시,경기,4767866
16738,2022년 05월 05일 00시,세종,132427
16737,2022년 05월 05일 00시,울산,359595
16736,2022년 05월 05일 00시,대전,487551
16735,2022년 05월 05일 00시,광주,509758
16734,2022년 05월 05일 00시,인천,1041920
16733,2022년 05월 05일 00시,대구,719923
16732,2022년 05월 05일 00시,부산,1061028
16731,2022년 05월 05일 00시,서울,3512421
16730,2022년 05월 05일 00시,합계,17438068
16767,2022년 05월 06일 00시,검역,11049
16766,2022년 05월 06일 00시,제주,225685
16765,2022년 05월 06일 00시,경남,1047085
16764,2022년 05월 06일 00시,경북,730310
16763,2022년 05월 06일 00시,전남,567561
16762,2022년 05월 06일 00시,전북,571104
16761,2022년 05월 06일 00시,충남,683992
16760,2022년 05월 06일 00시,충북,530344
16759,2022년 05월 06일 00시,강원,488842
16758,2022년 05월 06일 00시,경기,4774034
16757,2022년 05월 06일 00시,세종,132648
16756,2022년 05월 06일 00시,울산,360295
16755,2022년 05월 06일 00시,대전,488624
16754,2022년 05월 06일 00시,광주,510979
16753,2022년 05월 06일 00시,인천,1043084
16752,2022년 05월 06일 00시,대구,721235
16751,2022년 05월 06일 00시,부산,1061894
16750,2022년 05월 06일 00시,서울,3516017
16749,2022년 05월 06일 00시,합계,17464782
16786,2022년 05월 07일 00시,검역,11055
16785,2022년 05월 07일 00시,제주,225994
16784,2022년 05월 07일 00시,경남,1049602
16783,2022년 05월 07일 00시,경북,732763
16782,2022년 05월 07일 00시,전남,569472
16781,2022년 05월 07일 00시,전북,572687
16780,2022년 05월 07일 00시,충남,685763
16779,2022년 05월 07일 00시,충북,531699
16778,2022년 05월 07일 00시,강원,490328
16777,2022년 05월 07일 00시,경기,4783473
16776,2022년 05월 07일 00시,세종,132944
16775,2022년 05월 07일 00시,울산,361174
16774,2022년 05월 07일 00시,대전,489933
16773,2022년 05월 07일 00시,광주,511967
16772,2022년 05월 07일 00시,인천,1045104
16771,2022년 05월 07일 00시,대구,723548
16770,2022년 05월 07일 00시,부산,1064171
16769,2022년 05월 07일 00시,서울,3522657
16768,2022년 05월 07일 00시,합계,17504334
16805,2022년 05월 08일 00시,검역,11059
16804,2022년 05월 08일 00시,제주,226691
16803,2022년 05월 08일 00시,경남,1052384
16802,2022년 05월 08일 00시,경북,735727
16801,2022년 05월 08일 00시,전남,571372
16800,2022년 05월 08일 00시,전북,574693
16799,2022년 05월 08일 00시,충남,687510
16798,2022년 05월 08일 00시,충북,533295
16797,2022년 05월 08일 00시,강원,491759
16796,2022년 05월 08일 00시,경기,4792026
16795,2022년 05월 08일 00시,세종,133251
16794,2022년 05월 08일 00시,울산,362292
16793,2022년 05월 08일 00시,대전,491382
16792,2022년 05월 08일 00시,광주,513564
16791,2022년 05월 08일 00시,인천,1046812
16790,2022년 05월 08일 00시,대구,725969
16789,2022년 05월 08일 00시,부산,1065976
16788,2022년 05월 08일 00시,서울,3528636
16787,2022년 05월 08일 00시,합계,17544398
16824,2022년 05월 09일 00시,검역,11067
16823,2022년 05월 09일 00시,제주,227120
16822,2022년 05월 09일 00시,경남,1053759
16821,2022년 05월 09일 00시,경북,737282
16820,2022년 05월 09일 00시,전남,572276
16819,2022년 05월 09일 00시,전북,575480
16818,2022년 05월 09일 00시,충남,688416
16817,2022년 05월 09일 00시,충북,533996
16816,2022년 05월 09일 00시,강원,492567
16815,2022년 05월 09일 00시,경기,4797513
16814,2022년 05월 09일 00시,세종,133403
16813,2022년 05월 09일 00시,울산,362766
16812,2022년 05월 09일 00시,대전,492160
16811,2022년 05월 09일 00시,광주,514476
16810,2022년 05월 09일 00시,인천,1047734
16809,2022년 05월 09일 00시,대구,726941
16808,2022년 05월 09일 00시,부산,1066692
16807,2022년 05월 09일 00시,서울,3531351
16806,2022년 05월 09일 00시,합계,17564999
16843,2022년 05월 10일 00시,검역,11069
16842,2022년 05월 10일 00시,제주,227524
16841,2022년 05월 10일 00시,경남,1057078
16840,2022년 05월 10일 00시,경북,740115
16839,2022년 05월 10일 00시,전남,574579
16838,2022년 05월 10일 00시,전북,577755
16837,2022년 05월 10일 00시,충남,690676
16836,2022년 05월 10일 00시,충북,535786
16835,2022년 05월 10일 00시,강원,494394
16834,2022년 05월 10일 00시,경기,4808841
16833,2022년 05월 10일 00시,세종,133869
16832,2022년 05월 10일 00시,울산,364086
16831,2022년 05월 10일 00시,대전,493707
16830,2022년 05월 10일 00시,광주,515999
16829,2022년 05월 10일 00시,인천,1050289
16828,2022년 05월 10일 00시,대구,730186
16827,2022년 05월 10일 00시,부산,1069459
16826,2022년 05월 10일 00시,서울,3539483
16825,2022년 05월 10일 00시,합계,17614895
16862,2022년 05월 11일 00시,검역,11073
16861,2022년 05월 11일 00시,제주,228233
16860,2022년 05월 11일 00시,경남,1059870
16859,2022년 05월 11일 00시,경북,743450
16858,2022년 05월 11일 00시,전남,576452
16857,2022년 05월 11일 00시,전북,579714
16856,2022년 05월 11일 00시,충남,692762
16855,2022년 05월 11일 00시,충북,537462
16854,2022년 05월 11일 00시,강원,496032
16853,2022년 05월 11일 00시,경기,4819342
16852,2022년 05월 11일 00시,세종,134240
16851,2022년 05월 11일 00시,울산,365344
16850,2022년 05월 11일 00시,대전,495138
16849,2022년 05월 11일 00시,광주,517677
16848,2022년 05월 11일 00시,인천,1052463
16847,2022년 05월 11일 00시,대구,732404
16846,2022년 05월 11일 00시,부산,1071453
16845,2022년 05월 11일 00시,서울,3545685
16844,2022년 05월 11일 00시,합계,17658794
16881,2022년 05월 12일 00시,검역,11077
16880,2022년 05월 12일 00시,제주,228698
16879,2022년 05월 12일 00시,경남,1062127
16878,2022년 05월 12일 00시,경북,746078
16877,2022년 05월 12일 00시,전남,577938
16876,2022년 05월 12일 00시,전북,581178
16875,2022년 05월 12일 00시,충남,694365
16874,2022년 05월 12일 00시,충북,538858
16873,2022년 05월 12일 00시,강원,497352
16872,2022년 05월 12일 00시,경기,4827730
16871,2022년 05월 12일 00시,세종,134571
16870,2022년 05월 12일 00시,울산,366309
16869,2022년 05월 12일 00시,대전,496421
16868,2022년 05월 12일 00시,광주,518968
16867,2022년 05월 12일 00시,인천,1054147
16866,2022년 05월 12일 00시,대구,734292
16865,2022년 05월 12일 00시,부산,1073193
16864,2022년 05월 12일 00시,서울,3551375
16863,2022년 05월 12일 00시,합계,17694677
16900,2022년 05월 13일 00시,검역,11080
16899,2022년 05월 13일 00시,제주,229157
16898,2022년 05월 13일 00시,경남,1064209
16897,2022년 05월 13일 00시,경북,748362
16896,2022년 05월 13일 00시,전남,579331
16895,2022년 05월 13일 00시,전북,582580
16894,2022년 05월 13일 00시,충남,695753
16893,2022년 05월 13일 00시,충북,539978
16892,2022년 05월 13일 00시,강원,498544
16891,2022년 05월 13일 00시,경기,4835488
16890,2022년 05월 13일 00시,세종,134850
16889,2022년 05월 13일 00시,울산,367124
16888,2022년 05월 13일 00시,대전,497479
16887,2022년 05월 13일 00시,광주,520067
16886,2022년 05월 13일 00시,인천,1055660
16885,2022년 05월 13일 00시,대구,736086
16884,2022년 05월 13일 00시,부산,1074793
16883,2022년 05월 13일 00시,서울,3556545
16882,2022년 05월 13일 00시,합계,17727086
16919,2022년 05월 14일 00시,검역,11083
16918,2022년 05월 14일 00시,제주,229562
16917,2022년 05월 14일 00시,경남,1066168
16916,2022년 05월 14일 00시,경북,750469
16915,2022년 05월 14일 00시,전남,580565
16914,2022년 05월 14일 00시,전북,583784
16913,2022년 05월 14일 00시,충남,697036
16912,2022년 05월 14일 00시,충북,541063
16911,2022년 05월 14일 00시,강원,499699
16910,2022년 05월 14일 00시,경기,4842445
16909,2022년 05월 14일 00시,세종,135121
16908,2022년 05월 14일 00시,울산,367904
16907,2022년 05월 14일 00시,대전,498363
16906,2022년 05월 14일 00시,광주,521053
16905,2022년 05월 14일 00시,인천,1057073
16904,2022년 05월 14일 00시,대구,737599
16903,2022년 05월 14일 00시,부산,1076333
16902,2022년 05월 14일 00시,서울,3561307
16901,2022년 05월 14일 00시,합계,17756627
16938,2022년 05월 15일 00시,검역,11088
16937,2022년 05월 15일 00시,제주,229928
16936,2022년 05월 15일 00시,경남,1067902
16935,2022년 05월 15일 00시,경북,752348
16934,2022년 05월 15일 00시,전남,581690
16933,2022년 05월 15일 00시,전북,584915
16932,2022년 05월 15일 00시,충남,698286
16931,2022년 05월 15일 00시,충북,542116
16930,2022년 05월 15일 00시,강원,500662
16929,2022년 05월 15일 00시,경기,4848245
16928,2022년 05월 15일 00시,세종,135349
16927,2022년 05월 15일 00시,울산,368671
16926,2022년 05월 15일 00시,대전,499286
16925,2022년 05월 15일 00시,광주,521749
16924,2022년 05월 15일 00시,인천,1058231
16923,2022년 05월 15일 00시,대구,738903
16922,2022년 05월 15일 00시,부산,1077360
16921,2022년 05월 15일 00시,서울,3565332
16920,2022년 05월 15일 00시,합계,17782061
16957,2022년 05월 16일 00시,검역,11097
16956,2022년 05월 16일 00시,제주,230171
16955,2022년 05월 16일 00시,경남,1068682
16954,2022년 05월 16일 00시,경북,753354
16953,2022년 05월 16일 00시,전남,582195
16952,2022년 05월 16일 00시,전북,585501
16951,2022년 05월 16일 00시,충남,698924
16950,2022년 05월 16일 00시,충북,542569
16949,2022년 05월 16일 00시,강원,501249
16948,2022년 05월 16일 00시,경기,4851821
16947,2022년 05월 16일 00시,세종,135509
16946,2022년 05월 16일 00시,울산,368991
16945,2022년 05월 16일 00시,대전,499748
16944,2022년 05월 16일 00시,광주,522391
16943,2022년 05월 16일 00시,인천,1058838
16942,2022년 05월 16일 00시,대구,739467
16941,2022년 05월 16일 00시,부산,1077834
16940,2022년 05월 16일 00시,서울,3567016
16939,2022년 05월 16일 00시,합계,17795357
16976,2022년 05월 17일 00시,검역,11103
16975,2022년 05월 17일 00시,제주,230479
16974,2022년 05월 17일 00시,경남,1070963
16973,2022년 05월 17일 00시,경북,755344
16972,2022년 05월 17일 00시,전남,583449
16971,2022년 05월 17일 00시,전북,586871
16970,2022년 05월 17일 00시,충남,700467
16969,2022년 05월 17일 00시,충북,543757
16968,2022년 05월 17일 00시,강원,502624
16967,2022년 05월 17일 00시,경기,4860892
16966,2022년 05월 17일 00시,세종,135802
16965,2022년 05월 17일 00시,울산,369825
16964,2022년 05월 17일 00시,대전,500825
16963,2022년 05월 17일 00시,광주,523272
16962,2022년 05월 17일 00시,인천,1060562
16961,2022년 05월 17일 00시,대구,741562
16960,2022년 05월 17일 00시,부산,1079744
16959,2022년 05월 17일 00시,서울,3572888
16958,2022년 05월 17일 00시,합계,17830429
16995,2022년 05월 18일 00시,검역,11107
16994,2022년 05월 18일 00시,제주,230921
16993,2022년 05월 18일 00시,경남,1072890
16992,2022년 05월 18일 00시,경북,757623
16991,2022년 05월 18일 00시,전남,584658
16990,2022년 05월 18일 00시,전북,588120
16989,2022년 05월 18일 00시,충남,701936
16988,2022년 05월 18일 00시,충북,544862
16987,2022년 05월 18일 00시,강원,503982
16986,2022년 05월 18일 00시,경기,4868644
16985,2022년 05월 18일 00시,세종,136099
16984,2022년 05월 18일 00시,울산,370681
16983,2022년 05월 18일 00시,대전,501851
16982,2022년 05월 18일 00시,광주,524173
16981,2022년 05월 18일 00시,인천,1061957
16980,2022년 05월 18일 00시,대구,743090
16979,2022년 05월 18일 00시,부산,1081220
16978,2022년 05월 18일 00시,서울,3577930
16977,2022년 05월 18일 00시,합계,17861744
17014,2022년 05월 19일 00시,검역,11109
17013,2022년 05월 19일 00시,제주,231285
17012,2022년 05월 19일 00시,경남,1074646
17011,2022년 05월 19일 00시,경북,759544
17010,2022년 05월 19일 00시,전남,585699
17009,2022년 05월 19일 00시,전북,589303
17008,2022년 05월 19일 00시,충남,703400
17007,2022년 05월 19일 00시,충북,545883
17006,2022년 05월 19일 00시,강원,505079
17005,2022년 05월 19일 00시,경기,4875504
17004,2022년 05월 19일 00시,세종,136368
17003,2022년 05월 19일 00시,울산,371434
17002,2022년 05월 19일 00시,대전,502801
17001,2022년 05월 19일 00시,광주,524990
17000,2022년 05월 19일 00시,인천,1063293
16999,2022년 05월 19일 00시,대구,744550
16998,2022년 05월 19일 00시,부산,1082480
16997,2022년 05월 19일 00시,서울,3582481
16996,2022년 05월 19일 00시,합계,17889849
17033,2022년 05월 20일 00시,검역,11118
17032,2022년 05월 20일 00시,제주,231676
17031,2022년 05월 20일 00시,경남,1076155
17030,2022년 05월 20일 00시,경북,761222
17029,2022년 05월 20일 00시,전남,586717
17028,2022년 05월 20일 00시,전북,590256
17027,2022년 05월 20일 00시,충남,704585
17026,2022년 05월 20일 00시,충북,546791
17025,2022년 05월 20일 00시,강원,506347
17024,2022년 05월 20일 00시,경기,4881507
17023,2022년 05월 20일 00시,세종,136597
17022,2022년 05월 20일 00시,울산,372094
17021,2022년 05월 20일 00시,대전,503646
17020,2022년 05월 20일 00시,광주,525811
17019,2022년 05월 20일 00시,인천,1064440
17018,2022년 05월 20일 00시,대구,745846
17017,2022년 05월 20일 00시,부산,1083563
17016,2022년 05월 20일 00시,서울,3586586
17015,2022년 05월 20일 00시,합계,17914957
17071,2022년 05월 21일 00시,검역,11122
17070,2022년 05월 21일 00시,제주,232053
17069,2022년 05월 21일 00시,경남,1077670
17068,2022년 05월 21일 00시,경북,762885
17067,2022년 05월 21일 00시,전남,587623
17066,2022년 05월 21일 00시,전북,591277
17065,2022년 05월 21일 00시,충남,705567
17064,2022년 05월 21일 00시,충북,547584
17063,2022년 05월 21일 00시,강원,507450
17062,2022년 05월 21일 00시,경기,4887196
17061,2022년 05월 21일 00시,세종,136806
17060,2022년 05월 21일 00시,울산,372720
17059,2022년 05월 21일 00시,대전,504389
17058,2022년 05월 21일 00시,광주,526562
17057,2022년 05월 21일 00시,인천,1065504
17056,2022년 05월 21일 00시,대구,747162
17055,2022년 05월 21일 00시,부산,1084656
17054,2022년 05월 21일 00시,서울,3590173
17053,2022년 05월 21일 00시,합계,17938399
17090,2022년 05월 22일 00시,검역,11125
17089,2022년 05월 22일 00시,제주,232333
17088,2022년 05월 22일 00시,경남,1078942
17087,2022년 05월 22일 00시,경북,764395
17086,2022년 05월 22일 00시,전남,588463
17085,2022년 05월 22일 00시,전북,592138
17084,2022년 05월 22일 00시,충남,706421
17083,2022년 05월 22일 00시,충북,548255
17082,2022년 05월 22일 00시,강원,508278
17081,2022년 05월 22일 00시,경기,4891462
17080,2022년 05월 22일 00시,세종,136990
17079,2022년 05월 22일 00시,울산,373371
17078,2022년 05월 22일 00시,대전,505084
17077,2022년 05월 22일 00시,광주,527180
17076,2022년 05월 22일 00시,인천,1066303
17075,2022년 05월 22일 00시,대구,748356
17074,2022년 05월 22일 00시,부산,1085525
17073,2022년 05월 22일 00시,서울,3593076
17072,2022년 05월 22일 00시,합계,17957697
17109,2022년 05월 23일 00시,검역,11127
17108,2022년 05월 23일 00시,제주,232591
17107,2022년 05월 23일 00시,경남,1079496
17106,2022년 05월 23일 00시,경북,765243
17105,2022년 05월 23일 00시,전남,588872
17104,2022년 05월 23일 00시,전북,592617
17103,2022년 05월 23일 00시,충남,706843
17102,2022년 05월 23일 00시,충북,548585
17101,2022년 05월 23일 00시,강원,508793
17100,2022년 05월 23일 00시,경기,4894128
17099,2022년 05월 23일 00시,세종,137099
17098,2022년 05월 23일 00시,울산,373581
17097,2022년 05월 23일 00시,대전,505470
17096,2022년 05월 23일 00시,광주,527522
17095,2022년 05월 23일 00시,인천,1066695
17094,2022년 05월 23일 00시,대구,748837
17093,2022년 05월 23일 00시,부산,1085884
17092,2022년 05월 23일 00시,서울,3594289
17091,2022년 05월 23일 00시,합계,17967672
17128,2022년 05월 24일 00시,검역,11128
17127,2022년 05월 24일 00시,제주,232862
17126,2022년 05월 24일 00시,경남,1081325
17125,2022년 05월 24일 00시,경북,766911
17124,2022년 05월 24일 00시,전남,589794
17123,2022년 05월 24일 00시,전북,593678
17122,2022년 05월 24일 00시,충남,707985
17121,2022년 05월 24일 00시,충북,549489
17120,2022년 05월 24일 00시,강원,509858
17119,2022년 05월 24일 00시,경기,4900150
17118,2022년 05월 24일 00시,세종,137373
17117,2022년 05월 24일 00시,울산,374334
17116,2022년 05월 24일 00시,대전,506378
17115,2022년 05월 24일 00시,광주,528116
17114,2022년 05월 24일 00시,인천,1067749
17113,2022년 05월 24일 00시,대구,750891
17112,2022년 05월 24일 00시,부산,1087409
17111,2022년 05월 24일 00시,서울,3598555
17110,2022년 05월 24일 00시,합계,17993985
17147,2022년 05월 25일 00시,검역,11130
17146,2022년 05월 25일 00시,제주,233443
17145,2022년 05월 25일 00시,경남,1082802
17144,2022년 05월 25일 00시,경북,768892
17143,2022년 05월 25일 00시,전남,590739
17142,2022년 05월 25일 00시,전북,594697
17141,2022년 05월 25일 00시,충남,709020
17140,2022년 05월 25일 00시,충북,550314
17139,2022년 05월 25일 00시,강원,511008
17138,2022년 05월 25일 00시,경기,4905409
17137,2022년 05월 25일 00시,세종,137627
17136,2022년 05월 25일 00시,울산,375036
17135,2022년 05월 25일 00시,대전,507222
17134,2022년 05월 25일 00시,광주,528930
17133,2022년 05월 25일 00시,인천,1068746
17132,2022년 05월 25일 00시,대구,752327
17131,2022년 05월 25일 00시,부산,1088448
17130,2022년 05월 25일 00시,서울,3602133
17129,2022년 05월 25일 00시,합계,18017923
17166,2022년 05월 26일 00시,검역,11133
17165,2022년 05월 26일 00시,제주,233747
17164,2022년 05월 26일 00시,경남,1084070
17163,2022년 05월 26일 00시,경북,770401
17162,2022년 05월 26일 00시,전남,591413
17161,2022년 05월 26일 00시,전북,595389
17160,2022년 05월 26일 00시,충남,709817
17159,2022년 05월 26일 00시,충북,551014
17158,2022년 05월 26일 00시,강원,511827
17157,2022년 05월 26일 00시,경기,4909754
17156,2022년 05월 26일 00시,세종,137789
17155,2022년 05월 26일 00시,울산,375608
17154,2022년 05월 26일 00시,대전,507850
17153,2022년 05월 26일 00시,광주,529522
17152,2022년 05월 26일 00시,인천,1069501
17151,2022년 05월 26일 00시,대구,753626
17150,2022년 05월 26일 00시,부산,1089339
17149,2022년 05월 26일 00시,서울,3604920
17148,2022년 05월 26일 00시,합계,18036720
17185,2022년 05월 27일 00시,검역,11140
17184,2022년 05월 27일 00시,제주,234028
17183,2022년 05월 27일 00시,경남,1085169
17182,2022년 05월 27일 00시,경북,771791
17181,2022년 05월 27일 00시,전남,592007
17180,2022년 05월 27일 00시,전북,595957
17179,2022년 05월 27일 00시,충남,710593
17178,2022년 05월 27일 00시,충북,551525
17177,2022년 05월 27일 00시,강원,512487
17176,2022년 05월 27일 00시,경기,4913319
17175,2022년 05월 27일 00시,세종,137940
17174,2022년 05월 27일 00시,울산,376117
17173,2022년 05월 27일 00시,대전,508402
17172,2022년 05월 27일 00시,광주,529987
17171,2022년 05월 27일 00시,인천,1070091
17170,2022년 05월 27일 00시,대구,754641
17169,2022년 05월 27일 00시,부산,1090147
17168,2022년 05월 27일 00시,서울,3607946
17167,2022년 05월 27일 00시,합계,18053287
17204,2022년 05월 28일 00시,검역,11144
17203,2022년 05월 28일 00시,제주,234306
17202,2022년 05월 28일 00시,경남,1086105
17201,2022년 05월 28일 00시,경북,772855
17200,2022년 05월 28일 00시,전남,592515
17199,2022년 05월 28일 00시,전북,596540
17198,2022년 05월 28일 00시,충남,711217
17197,2022년 05월 28일 00시,충북,552013
17196,2022년 05월 28일 00시,강원,513057
17195,2022년 05월 28일 00시,경기,4916570
17194,2022년 05월 28일 00시,세종,138054
17193,2022년 05월 28일 00시,울산,376550
17192,2022년 05월 28일 00시,대전,508869
17191,2022년 05월 28일 00시,광주,530483
17190,2022년 05월 28일 00시,인천,1070728
17189,2022년 05월 28일 00시,대구,755616
17188,2022년 05월 28일 00시,부산,1090826
17187,2022년 05월 28일 00시,서울,3610221
17186,2022년 05월 28일 00시,합계,18067669
17223,2022년 05월 29일 00시,검역,11152
17222,2022년 05월 29일 00시,제주,234563
17221,2022년 05월 29일 00시,경남,1086922
17220,2022년 05월 29일 00시,경북,773863
17219,2022년 05월 29일 00시,전남,592982
17218,2022년 05월 29일 00시,전북,597060
17217,2022년 05월 29일 00시,충남,711848
17216,2022년 05월 29일 00시,충북,552470
17215,2022년 05월 29일 00시,강원,513525
17214,2022년 05월 29일 00시,경기,4919409
17213,2022년 05월 29일 00시,세종,138194
17212,2022년 05월 29일 00시,울산,376944
17211,2022년 05월 29일 00시,대전,509315
17210,2022년 05월 29일 00시,광주,530903
17209,2022년 05월 29일 00시,인천,1071160
17208,2022년 05월 29일 00시,대구,756410
17207,2022년 05월 29일 00시,부산,1091364
17206,2022년 05월 29일 00시,서울,3612239
17205,2022년 05월 29일 00시,합계,18080323
17242,2022년 05월 30일 00시,검역,11156
17241,2022년 05월 30일 00시,제주,234687
17240,2022년 05월 30일 00시,경남,1087275
17239,2022년 05월 30일 00시,경북,774360
17238,2022년 05월 30일 00시,전남,593216
17237,2022년 05월 30일 00시,전북,597288
17236,2022년 05월 30일 00시,충남,712127
17235,2022년 05월 30일 00시,충북,552684
17234,2022년 05월 30일 00시,강원,513821
17233,2022년 05월 30일 00시,경기,4920879
17232,2022년 05월 30일 00시,세종,138262
17231,2022년 05월 30일 00시,울산,377053
17230,2022년 05월 30일 00시,대전,509489
17229,2022년 05월 30일 00시,광주,531105
17228,2022년 05월 30일 00시,인천,1071436
17227,2022년 05월 30일 00시,대구,756711
17226,2022년 05월 30일 00시,부산,1091554
17225,2022년 05월 30일 00시,서울,3613359
17224,2022년 05월 30일 00시,합계,18086462
17261,2022년 05월 31일 00시,검역,11163
17260,2022년 05월 31일 00시,제주,234923
17259,2022년 05월 31일 00시,경남,1088428
17258,2022년 05월 31일 00시,경북,775325
17257,2022년 05월 31일 00시,전남,593830
17256,2022년 05월 31일 00시,전북,597904
17255,2022년 05월 31일 00시,충남,712805
17254,2022년 05월 31일 00시,충북,553311
